filename,filepath,tsne_dim1,tsne_dim2
xtal_85.cif,./U3Si5/2/xtal_85.cif,-56.287582,84.15453
xtal_86.cif,./U3Si5/2/xtal_86.cif,-83.4614,41.048244
xtal_87.cif,./U3Si5/2/xtal_87.cif,28.048237,3.9770129
xtal_88.cif,./U3Si5/2/xtal_88.cif,-77.33204,7.9014444
xtal_89.cif,./U3Si5/2/xtal_89.cif,-22.179022,108.25027
xtal_9.cif,./U3Si5/2/xtal_9.cif,-43.169685,-53.01156
xtal_90.cif,./U3Si5/2/xtal_90.cif,-90.578804,-19.357496
xtal_91.cif,./U3Si5/2/xtal_91.cif,-70.44501,57.75427
xtal_92.cif,./U3Si5/2/xtal_92.cif,-81.99412,-4.437091
xtal_93.cif,./U3Si5/2/xtal_93.cif,-56.30741,83.697014
xtal_94.cif,./U3Si5/2/xtal_94.cif,17.359997,-104.243774
xtal_95.cif,./U3Si5/2/xtal_95.cif,14.982746,-40.193073
xtal_96.cif,./U3Si5/2/xtal_96.cif,-81.11748,26.497313
xtal_97.cif,./U3Si5/2/xtal_97.cif,19.230385,-36.12322
xtal_98.cif,./U3Si5/2/xtal_98.cif,15.183635,-45.5503
xtal_99.cif,./U3Si5/2/xtal_99.cif,19.61412,-106.68546
xtal_10.cif,./U3Si5/3/xtal_10.cif,47.212593,-21.246874
xtal_100.cif,./U3Si5/3/xtal_100.cif,-76.92855,28.523874
xtal_11.cif,./U3Si5/3/xtal_11.cif,-45.05705,94.919334
xtal_12.cif,./U3Si5/3/xtal_12.cif,7.9238033,45.598186
xtal_13.cif,./U3Si5/3/xtal_13.cif,26.541883,85.57512
xtal_14.cif,./U3Si5/3/xtal_14.cif,-86.63943,-2.0879447
xtal_15.cif,./U3Si5/3/xtal_15.cif,25.513454,-45.090504
xtal_16.cif,./U3Si5/3/xtal_16.cif,38.950226,57.249992
xtal_17.cif,./U3Si5/3/xtal_17.cif,48.58615,43.990997
xtal_19.cif,./U3Si5/3/xtal_19.cif,7.3618507,-16.665138
xtal_2.cif,./U3Si5/3/xtal_2.cif,-50.772488,-35.415585
xtal_20.cif,./U3Si5/3/xtal_20.cif,-55.731453,77.41123
xtal_21.cif,./U3Si5/3/xtal_21.cif,-82.83112,29.152184
xtal_24.cif,./U3Si5/3/xtal_24.cif,-8.491116,-93.34002
xtal_25.cif,./U3Si5/3/xtal_25.cif,-81.82814,26.177431
xtal_26.cif,./U3Si5/3/xtal_26.cif,26.65623,73.53312
xtal_29.cif,./U3Si5/3/xtal_29.cif,18.013897,-30.119776
xtal_3.cif,./U3Si5/3/xtal_3.cif,-15.596555,8.933194
xtal_33.cif,./U3Si5/3/xtal_33.cif,-83.56051,-25.021711
xtal_34.cif,./U3Si5/3/xtal_34.cif,8.200804,104.845566
xtal_35.cif,./U3Si5/3/xtal_35.cif,-87.11108,52.71128
xtal_36.cif,./U3Si5/3/xtal_36.cif,-75.71458,4.3946347
xtal_39.cif,./U3Si5/3/xtal_39.cif,-32.454815,-89.87904
xtal_40.cif,./U3Si5/3/xtal_40.cif,-83.271286,17.127298
xtal_42.cif,./U3Si5/3/xtal_42.cif,-87.31792,47.454357
xtal_46.cif,./U3Si5/3/xtal_46.cif,5.137489,106.936966
xtal_47.cif,./U3Si5/3/xtal_47.cif,12.650733,4.1439934
xtal_48.cif,./U3Si5/3/xtal_48.cif,36.968376,78.1415
xtal_49.cif,./U3Si5/3/xtal_49.cif,-6.0513716,-22.608664
xtal_5.cif,./U3Si5/3/xtal_5.cif,-62.409805,76.30798
xtal_50.cif,./U3Si5/3/xtal_50.cif,26.184511,83.70549
xtal_52.cif,./U3Si5/3/xtal_52.cif,-83.695435,29.525728
xtal_53.cif,./U3Si5/3/xtal_53.cif,-58.45359,79.462715
xtal_54.cif,./U3Si5/3/xtal_54.cif,-86.737076,18.363361
xtal_56.cif,./U3Si5/3/xtal_56.cif,-48.80532,94.0105
xtal_57.cif,./U3Si5/3/xtal_57.cif,-73.84156,6.290905
xtal_58.cif,./U3Si5/3/xtal_58.cif,27.7368,14.388805
xtal_59.cif,./U3Si5/3/xtal_59.cif,-84.05869,-33.93048
xtal_6.cif,./U3Si5/3/xtal_6.cif,10.892604,-40.690037
xtal_61.cif,./U3Si5/3/xtal_61.cif,-54.04316,75.440506
xtal_62.cif,./U3Si5/3/xtal_62.cif,-50.24635,-39.567604
xtal_63.cif,./U3Si5/3/xtal_63.cif,-51.469334,-28.195282
xtal_64.cif,./U3Si5/3/xtal_64.cif,28.350887,-35.07123
xtal_66.cif,./U3Si5/3/xtal_66.cif,-2.9642577,9.070144
xtal_67.cif,./U3Si5/3/xtal_67.cif,-72.94507,69.48765
xtal_68.cif,./U3Si5/3/xtal_68.cif,-85.318886,54.669632
xtal_70.cif,./U3Si5/3/xtal_70.cif,27.968527,72.270676
xtal_72.cif,./U3Si5/3/xtal_72.cif,-78.908066,13.611903
xtal_73.cif,./U3Si5/3/xtal_73.cif,-41.113205,98.0414
xtal_74.cif,./U3Si5/3/xtal_74.cif,-42.703625,100.82258
xtal_75.cif,./U3Si5/3/xtal_75.cif,16.666773,22.287453
xtal_77.cif,./U3Si5/3/xtal_77.cif,-72.035965,8.469157
xtal_78.cif,./U3Si5/3/xtal_78.cif,-39.88876,103.582695
xtal_79.cif,./U3Si5/3/xtal_79.cif,-41.47127,79.91258
xtal_8.cif,./U3Si5/3/xtal_8.cif,-1.5354356,1.1818492
xtal_84.cif,./U3Si5/3/xtal_84.cif,34.18854,83.67145
xtal_86.cif,./U3Si5/3/xtal_86.cif,37.087337,-9.831611
xtal_89.cif,./U3Si5/3/xtal_89.cif,17.81923,-30.708538
xtal_90.cif,./U3Si5/3/xtal_90.cif,6.5248246,-86.974525
xtal_91.cif,./U3Si5/3/xtal_91.cif,-12.938344,7.896864
xtal_93.cif,./U3Si5/3/xtal_93.cif,1.9842169,109.56131
xtal_94.cif,./U3Si5/3/xtal_94.cif,-12.628491,106.63693
xtal_95.cif,./U3Si5/3/xtal_95.cif,25.343252,75.130615
xtal_97.cif,./U3Si5/3/xtal_97.cif,-34.028336,89.51876
xtal_98.cif,./U3Si5/3/xtal_98.cif,-82.55822,-8.721597
xtal_99.cif,./U3Si5/3/xtal_99.cif,-78.102135,53.318035
xtal_100.cif,./U3Si5/4/xtal_100.cif,-73.84465,14.850589
xtal_12.cif,./U3Si5/4/xtal_12.cif,-60.05706,-36.811287
xtal_14.cif,./U3Si5/4/xtal_14.cif,-30.079098,106.25721
xtal_15.cif,./U3Si5/4/xtal_15.cif,-50.23829,72.24074
xtal_16.cif,./U3Si5/4/xtal_16.cif,-77.503044,-3.1795678
xtal_17.cif,./U3Si5/4/xtal_17.cif,-14.351846,110.573784
xtal_2.cif,./U3Si5/4/xtal_2.cif,-69.98617,74.86424
xtal_20.cif,./U3Si5/4/xtal_20.cif,8.948781,-23.972914
xtal_23.cif,./U3Si5/4/xtal_23.cif,3.9217813,-17.083809
xtal_25.cif,./U3Si5/4/xtal_25.cif,45.740356,-17.633417
xtal_26.cif,./U3Si5/4/xtal_26.cif,45.452248,-18.129559
xtal_27.cif,./U3Si5/4/xtal_27.cif,-83.15311,24.698822
xtal_29.cif,./U3Si5/4/xtal_29.cif,-54.61041,75.83138
xtal_3.cif,./U3Si5/4/xtal_3.cif,-20.234724,-30.93467
xtal_30.cif,./U3Si5/4/xtal_30.cif,23.277946,-12.400963
xtal_31.cif,./U3Si5/4/xtal_31.cif,-12.685014,-9.740654
xtal_33.cif,./U3Si5/4/xtal_33.cif,-85.35455,53.352512
xtal_34.cif,./U3Si5/4/xtal_34.cif,-77.24376,15.539925
xtal_37.cif,./U3Si5/4/xtal_37.cif,23.084517,10.246588
xtal_38.cif,./U3Si5/4/xtal_38.cif,-69.10751,74.87591
xtal_39.cif,./U3Si5/4/xtal_39.cif,-61.44666,-32.232864
xtal_4.cif,./U3Si5/4/xtal_4.cif,-50.117485,-34.505245
xtal_40.cif,./U3Si5/4/xtal_40.cif,39.35644,-19.563799
xtal_42.cif,./U3Si5/4/xtal_42.cif,-96.79724,22.768747
xtal_43.cif,./U3Si5/4/xtal_43.cif,-40.31547,98.94801
xtal_44.cif,./U3Si5/4/xtal_44.cif,21.069588,-36.246716
