filename,filepath,tsne_dim1,tsne_dim2
xtal_48.cif,./U3Si5/__initial__/3/xtal_48.cif,68.38432,-9.425518
xtal_49.cif,./U3Si5/__initial__/3/xtal_49.cif,46.102978,-68.231606
xtal_5.cif,./U3Si5/__initial__/3/xtal_5.cif,-28.718136,58.387447
xtal_50.cif,./U3Si5/__initial__/3/xtal_50.cif,25.953499,20.2849
xtal_51.cif,./U3Si5/3/xtal_51.cif,15.00141,-79.71825
xtal_52.cif,./U3Si5/__initial__/3/xtal_52.cif,-40.19259,-10.655719
xtal_53.cif,./U3Si5/__initial__/3/xtal_53.cif,-13.720668,46.462433
xtal_54.cif,./U3Si5/__initial__/3/xtal_54.cif,42.70351,25.901836
xtal_55.cif,./U3Si5/3/xtal_55.cif,-2.950045,-29.583586
xtal_56.cif,./U3Si5/__initial__/3/xtal_56.cif,10.848255,52.184917
xtal_57.cif,./U3Si5/__initial__/3/xtal_57.cif,15.418316,35.746742
xtal_58.cif,./U3Si5/__initial__/3/xtal_58.cif,13.708962,-6.2431474
xtal_59.cif,./U3Si5/__initial__/3/xtal_59.cif,-32.535973,-35.435066
xtal_6.cif,./U3Si5/__initial__/3/xtal_6.cif,17.982924,-81.74296
xtal_60.cif,./U3Si5/3/xtal_60.cif,9.724503,-22.425512
xtal_61.cif,./U3Si5/__initial__/3/xtal_61.cif,-43.550594,64.0321
xtal_62.cif,./U3Si5/__initial__/3/xtal_62.cif,-9.701618,7.823616
xtal_63.cif,./U3Si5/__initial__/3/xtal_63.cif,-18.316698,-16.661768
xtal_64.cif,./U3Si5/__initial__/3/xtal_64.cif,31.883884,38.288055
xtal_65.cif,./U3Si5/3/xtal_65.cif,19.492374,-55.48952
xtal_66.cif,./U3Si5/__initial__/3/xtal_66.cif,5.1386456,3.2429736
xtal_67.cif,./U3Si5/__initial__/3/xtal_67.cif,-29.398306,41.291203
xtal_68.cif,./U3Si5/__initial__/3/xtal_68.cif,3.264901,41.84256
xtal_69.cif,./U3Si5/3/xtal_69.cif,-20.975365,-18.671747
xtal_7.cif,./U3Si5/3/xtal_7.cif,13.02128,-67.43177
xtal_70.cif,./U3Si5/__initial__/3/xtal_70.cif,23.683374,-27.096191
xtal_71.cif,./U3Si5/3/xtal_71.cif,1.0738256,-22.426523
xtal_72.cif,./U3Si5/__initial__/3/xtal_72.cif,-4.519116,26.613344
xtal_73.cif,./U3Si5/__initial__/3/xtal_73.cif,-13.896706,63.437122
xtal_74.cif,./U3Si5/__initial__/3/xtal_74.cif,-21.919598,69.45437
xtal_75.cif,./U3Si5/__initial__/3/xtal_75.cif,2.9079158,-2.2679975
xtal_76.cif,./U3Si5/3/xtal_76.cif,2.1718981,-31.587746
xtal_77.cif,./U3Si5/__initial__/3/xtal_77.cif,-36.170326,-2.6065018
xtal_78.cif,./U3Si5/__initial__/3/xtal_78.cif,-26.92769,69.95651
xtal_79.cif,./U3Si5/__initial__/3/xtal_79.cif,59.659607,51.279537
xtal_8.cif,./U3Si5/__initial__/3/xtal_8.cif,31.316175,32.76892
xtal_80.cif,./U3Si5/3/xtal_80.cif,-25.058826,-89.64514
xtal_81.cif,./U3Si5/3/xtal_81.cif,12.715838,-96.81193
xtal_82.cif,./U3Si5/3/xtal_82.cif,-10.450599,-5.2882586
xtal_83.cif,./U3Si5/3/xtal_83.cif,13.993291,-88.28235
xtal_84.cif,./U3Si5/__initial__/3/xtal_84.cif,-9.586015,5.9781375
xtal_85.cif,./U3Si5/3/xtal_85.cif,-0.94268495,-27.95256
xtal_86.cif,./U3Si5/__initial__/3/xtal_86.cif,4.7559686,0.91574013
xtal_87.cif,./U3Si5/3/xtal_87.cif,-62.480038,7.061902
xtal_88.cif,./U3Si5/3/xtal_88.cif,13.089454,-13.8113785
