filename,filepath,tsne_dim1,tsne_dim2
xtal_92.cif,./U3Si5/__initial__/4/xtal_92.cif,7.268737,32.74618
xtal_93.cif,./U3Si5/__initial__/4/xtal_93.cif,-29.965656,43.55946
xtal_94.cif,./U3Si5/__initial__/4/xtal_94.cif,5.995748,-55.14467
xtal_95.cif,./U3Si5/__initial__/4/xtal_95.cif,-3.5208912,38.52132
xtal_98.cif,./U3Si5/__initial__/4/xtal_98.cif,-29.286617,41.99695
xtal_10.cif,./U3Si5/__initial__/5/xtal_10.cif,23.665258,-5.840785
xtal_12.cif,./U3Si5/__initial__/5/xtal_12.cif,-12.440533,-39.967045
xtal_14.cif,./U3Si5/__initial__/5/xtal_14.cif,28.546268,12.354605
xtal_16.cif,./U3Si5/__initial__/5/xtal_16.cif,-15.097758,39.41873
xtal_17.cif,./U3Si5/__initial__/5/xtal_17.cif,104.78849,7.5583277
xtal_19.cif,./U3Si5/__initial__/5/xtal_19.cif,-1.3122131,47.286377
xtal_2.cif,./U3Si5/__initial__/5/xtal_2.cif,25.097445,2.8983998
xtal_23.cif,./U3Si5/__initial__/5/xtal_23.cif,-27.405415,51.417957
xtal_26.cif,./U3Si5/__initial__/5/xtal_26.cif,11.060089,36.32372
xtal_28.cif,./U3Si5/__initial__/5/xtal_28.cif,-26.317802,30.221535
xtal_29.cif,./U3Si5/__initial__/5/xtal_29.cif,31.9632,35.178417
xtal_3.cif,./U3Si5/__initial__/5/xtal_3.cif,32.276943,-30.0472
xtal_31.cif,./U3Si5/__initial__/5/xtal_31.cif,-17.510077,62.450928
xtal_32.cif,./U3Si5/__initial__/5/xtal_32.cif,16.378012,8.738795
xtal_33.cif,./U3Si5/__initial__/5/xtal_33.cif,40.78816,-25.780176
xtal_35.cif,./U3Si5/__initial__/5/xtal_35.cif,32.598686,4.616667
xtal_36.cif,./U3Si5/__initial__/5/xtal_36.cif,33.369625,25.737194
xtal_38.cif,./U3Si5/__initial__/5/xtal_38.cif,5.2407246,13.860303
xtal_4.cif,./U3Si5/__initial__/5/xtal_4.cif,18.617579,10.904648
xtal_40.cif,./U3Si5/__initial__/5/xtal_40.cif,31.412241,-29.615854
xtal_43.cif,./U3Si5/__initial__/5/xtal_43.cif,43.306046,34.244293
xtal_44.cif,./U3Si5/__initial__/5/xtal_44.cif,-22.10346,-21.307085
xtal_45.cif,./U3Si5/__initial__/5/xtal_45.cif,-8.4347515,91.56403
xtal_47.cif,./U3Si5/__initial__/5/xtal_47.cif,30.92228,34.306595
xtal_48.cif,./U3Si5/__initial__/5/xtal_48.cif,17.75333,-89.994415
xtal_49.cif,./U3Si5/__initial__/5/xtal_49.cif,-31.097792,73.57171
xtal_5.cif,./U3Si5/__initial__/5/xtal_5.cif,38.20205,-93.35356
xtal_53.cif,./U3Si5/__initial__/5/xtal_53.cif,-41.01816,71.919846
xtal_54.cif,./U3Si5/__initial__/5/xtal_54.cif,9.782573,19.613287
xtal_55.cif,./U3Si5/__initial__/5/xtal_55.cif,44.0891,28.773237
xtal_57.cif,./U3Si5/__initial__/5/xtal_57.cif,77.215294,10.598327
xtal_59.cif,./U3Si5/__initial__/5/xtal_59.cif,2.3895469,48.27628
xtal_6.cif,./U3Si5/__initial__/5/xtal_6.cif,-34.5038,36.365574
xtal_61.cif,./U3Si5/__initial__/5/xtal_61.cif,-18.807299,13.335626
xtal_63.cif,./U3Si5/__initial__/5/xtal_63.cif,-5.4129047,21.39126
xtal_66.cif,./U3Si5/__initial__/5/xtal_66.cif,5.9557776,78.10072
xtal_68.cif,./U3Si5/__initial__/5/xtal_68.cif,-3.5054688,37.213463
xtal_69.cif,./U3Si5/__initial__/5/xtal_69.cif,54.414883,-49.522785
xtal_72.cif,./U3Si5/__initial__/5/xtal_72.cif,7.095827,76.05457
xtal_73.cif,./U3Si5/__initial__/5/xtal_73.cif,-37.546875,70.675125
xtal_74.cif,./U3Si5/__initial__/5/xtal_74.cif,73.57484,12.211228
xtal_79.cif,./U3Si5/__initial__/5/xtal_79.cif,42.916954,54.95
xtal_8.cif,./U3Si5/__initial__/5/xtal_8.cif,57.92836,-16.562767
xtal_80.cif,./U3Si5/__initial__/5/xtal_80.cif,18.496181,-85.92655
xtal_81.cif,./U3Si5/__initial__/5/xtal_81.cif,58.516804,69.46159
xtal_84.cif,./U3Si5/__initial__/5/xtal_84.cif,-5.723511,43.409023
xtal_85.cif,./U3Si5/__initial__/5/xtal_85.cif,-68.682365,23.189106
xtal_87.cif,./U3Si5/__initial__/5/xtal_87.cif,42.406055,60.18201
xtal_88.cif,./U3Si5/__initial__/5/xtal_88.cif,0.07736264,99.923836
xtal_9.cif,./U3Si5/__initial__/5/xtal_9.cif,24.043806,-6.1950326
xtal_90.cif,./U3Si5/__initial__/5/xtal_90.cif,39.78978,45.980263
xtal_92.cif,./U3Si5/__initial__/5/xtal_92.cif,23.14445,17.506748
xtal_95.cif,./U3Si5/__initial__/5/xtal_95.cif,85.10327,2.0794795
xtal_99.cif,./U3Si5/__initial__/5/xtal_99.cif,-18.32457,-1.8091755
xtal_1.cif,./U3Si5/__initial__/6/xtal_1.cif,9.970061,51.675156
xtal_10.cif,./U3Si5/__initial__/6/xtal_10.cif,20.237938,45.459892
xtal_100.cif,./U3Si5/__initial__/6/xtal_100.cif,9.893703,-9.345163
xtal_17.cif,./U3Si5/__initial__/6/xtal_17.cif,-24.451862,40.138412
xtal_2.cif,./U3Si5/__initial__/6/xtal_2.cif,18.03505,42.32488
xtal_20.cif,./U3Si5/__initial__/6/xtal_20.cif,38.990433,26.86381
xtal_22.cif,./U3Si5/__initial__/6/xtal_22.cif,3.6346815,-4.1116347
xtal_23.cif,./U3Si5/__initial__/6/xtal_23.cif,20.663979,39.490963
xtal_26.cif,./U3Si5/6/xtal_26.cif,1.3465712,111.14044
xtal_27.cif,./U3Si5/__initial__/6/xtal_27.cif,-33.5753,-34.478252
xtal_28.cif,./U3Si5/__initial__/6/xtal_28.cif,-4.1528087,-0.40821332
xtal_29.cif,./U3Si5/__initial__/6/xtal_29.cif,4.312506,48.04085
xtal_31.cif,./U3Si5/__initial__/6/xtal_31.cif,10.601778,50.26339
xtal_34.cif,./U3Si5/__initial__/6/xtal_34.cif,2.643179,26.610836
xtal_35.cif,./U3Si5/__initial__/6/xtal_35.cif,29.075619,-48.49549
xtal_37.cif,./U3Si5/__initial__/6/xtal_37.cif,52.416485,70.26783
xtal_39.cif,./U3Si5/__initial__/6/xtal_39.cif,1.9571772,43.956852
xtal_41.cif,./U3Si5/__initial__/6/xtal_41.cif,-11.519438,87.64321
xtal_42.cif,./U3Si5/__initial__/6/xtal_42.cif,-14.094183,24.382368
xtal_43.cif,./U3Si5/__initial__/6/xtal_43.cif,42.3399,75.169624
xtal_44.cif,./U3Si5/__initial__/6/xtal_44.cif,25.729614,76.141975
xtal_51.cif,./U3Si5/__initial__/6/xtal_51.cif,21.06199,-10.23912
xtal_53.cif,./U3Si5/__initial__/6/xtal_53.cif,5.543522,24.380722
xtal_54.cif,./U3Si5/__initial__/6/xtal_54.cif,0.91371256,41.388977
