filename,filepath,tsne_dim1,tsne_dim2
xtal_72.cif,./Al13Sc3N16/__initial__/5/xtal_72.cif,76.073456,11.266639
xtal_73.cif,./Al13Sc3N16/__initial__/5/xtal_73.cif,53.995743,-60.039177
xtal_74.cif,./Al13Sc3N16/__initial__/5/xtal_74.cif,74.52119,3.1264257
xtal_75.cif,./Al13Sc3N16/__initial__/5/xtal_75.cif,16.087975,45.039
xtal_78.cif,./Al13Sc3N16/__initial__/5/xtal_78.cif,50.456966,-33.234825
xtal_8.cif,./Al13Sc3N16/__initial__/5/xtal_8.cif,88.476555,33.658367
xtal_82.cif,./Al13Sc3N16/__initial__/5/xtal_82.cif,-63.09168,-25.21291
xtal_89.cif,./Al13Sc3N16/__initial__/5/xtal_89.cif,34.94456,-74.05593
xtal_90.cif,./Al13Sc3N16/__initial__/5/xtal_90.cif,57.35807,-26.410393
xtal_92.cif,./Al13Sc3N16/__initial__/5/xtal_92.cif,-96.2962,-28.688421
xtal_94.cif,./Al13Sc3N16/__initial__/5/xtal_94.cif,12.108612,-42.804535
xtal_95.cif,./Al13Sc3N16/__initial__/5/xtal_95.cif,57.325302,-18.679888
xtal_96.cif,./Al13Sc3N16/__initial__/5/xtal_96.cif,61.495174,-54.55996
xtal_97.cif,./Al13Sc3N16/__initial__/5/xtal_97.cif,63.483597,-32.125023
xtal_98.cif,./Al13Sc3N16/__initial__/5/xtal_98.cif,79.74896,11.713184
xtal_99.cif,./Al13Sc3N16/__initial__/5/xtal_99.cif,76.241486,-48.367546
xtal_10.cif,./Al13Sc3N16/__initial__/6/xtal_10.cif,4.9233165,-68.120026
xtal_100.cif,./Al13Sc3N16/__initial__/6/xtal_100.cif,13.966356,-87.96817
xtal_14.cif,./Al13Sc3N16/__initial__/6/xtal_14.cif,72.56329,-18.077307
xtal_15.cif,./Al13Sc3N16/__initial__/6/xtal_15.cif,32.120975,-48.72598
xtal_18.cif,./Al13Sc3N16/__initial__/6/xtal_18.cif,76.26844,-32.44717
xtal_19.cif,./Al13Sc3N16/__initial__/6/xtal_19.cif,-18.750257,47.580086
xtal_2.cif,./Al13Sc3N16/__initial__/6/xtal_2.cif,58.907684,-47.859943
xtal_20.cif,./Al13Sc3N16/__initial__/6/xtal_20.cif,46.162243,-73.247826
