filename,filepath,tsne_dim1,tsne_dim2
xtal_15.cif,./Al13Sc3N16/__initial__/23/xtal_15.cif,-89.91217,-24.206963
xtal_16.cif,./Al13Sc3N16/23/xtal_16.cif,-17.801117,47.176662
xtal_17.cif,./Al13Sc3N16/23/xtal_17.cif,-57.634514,-42.63638
xtal_18.cif,./Al13Sc3N16/23/xtal_18.cif,-45.038525,77.44292
xtal_19.cif,./Al13Sc3N16/__initial__/23/xtal_19.cif,53.33505,70.90615
xtal_2.cif,./Al13Sc3N16/23/xtal_2.cif,-75.09975,-37.457436
xtal_20.cif,./Al13Sc3N16/__initial__/23/xtal_20.cif,37.736526,80.1417
xtal_21.cif,./Al13Sc3N16/__initial__/23/xtal_21.cif,-76.27283,71.148186
xtal_22.cif,./Al13Sc3N16/23/xtal_22.cif,8.148885,-39.58988
xtal_23.cif,./Al13Sc3N16/__initial__/23/xtal_23.cif,-24.588348,-6.0954137
xtal_24.cif,./Al13Sc3N16/23/xtal_24.cif,-48.86367,-51.45923
xtal_25.cif,./Al13Sc3N16/__initial__/23/xtal_25.cif,-68.14497,-12.470951
xtal_26.cif,./Al13Sc3N16/23/xtal_26.cif,-79.37772,-36.226486
xtal_27.cif,./Al13Sc3N16/23/xtal_27.cif,89.16386,18.688713
xtal_28.cif,./Al13Sc3N16/23/xtal_28.cif,73.07078,61.4995
xtal_29.cif,./Al13Sc3N16/23/xtal_29.cif,16.367495,44.784534
xtal_3.cif,./Al13Sc3N16/23/xtal_3.cif,-5.403114,67.477455
xtal_30.cif,./Al13Sc3N16/__initial__/23/xtal_30.cif,13.250617,36.557365
xtal_31.cif,./Al13Sc3N16/__initial__/23/xtal_31.cif,70.64298,16.173182
xtal_32.cif,./Al13Sc3N16/__initial__/23/xtal_32.cif,52.60877,-53.420963
xtal_33.cif,./Al13Sc3N16/23/xtal_33.cif,2.2856035,86.79944
xtal_34.cif,./Al13Sc3N16/23/xtal_34.cif,22.599195,63.47964
xtal_35.cif,./Al13Sc3N16/23/xtal_35.cif,35.075745,79.793846
xtal_36.cif,./Al13Sc3N16/__initial__/23/xtal_36.cif,-24.782335,57.992928
xtal_37.cif,./Al13Sc3N16/__initial__/23/xtal_37.cif,-7.3447914,15.70145
xtal_38.cif,./Al13Sc3N16/23/xtal_38.cif,-25.66609,87.5104
xtal_39.cif,./Al13Sc3N16/23/xtal_39.cif,68.052444,-4.2901626
xtal_4.cif,./Al13Sc3N16/23/xtal_4.cif,-39.86675,92.11385
xtal_40.cif,./Al13Sc3N16/23/xtal_40.cif,-20.517853,81.83005
xtal_41.cif,./Al13Sc3N16/__initial__/23/xtal_41.cif,8.5293045,48.038315
xtal_42.cif,./Al13Sc3N16/__initial__/23/xtal_42.cif,0.5160858,40.34825
xtal_43.cif,./Al13Sc3N16/__initial__/23/xtal_43.cif,-2.7350256,70.16423
xtal_44.cif,./Al13Sc3N16/23/xtal_44.cif,-17.188984,-49.967083
xtal_45.cif,./Al13Sc3N16/__initial__/23/xtal_45.cif,-98.89307,-7.160766
xtal_46.cif,./Al13Sc3N16/23/xtal_46.cif,-58.306267,-8.576486
xtal_47.cif,./Al13Sc3N16/23/xtal_47.cif,-68.59193,18.585367
xtal_48.cif,./Al13Sc3N16/__initial__/23/xtal_48.cif,-16.921251,7.132238
xtal_49.cif,./Al13Sc3N16/23/xtal_49.cif,-14.230167,50.310963
xtal_5.cif,./Al13Sc3N16/__initial__/23/xtal_5.cif,-68.90463,-26.663061
xtal_50.cif,./Al13Sc3N16/__initial__/23/xtal_50.cif,-62.107536,-23.690943
xtal_51.cif,./Al13Sc3N16/23/xtal_51.cif,37.998745,-29.77696
xtal_52.cif,./Al13Sc3N16/23/xtal_52.cif,-16.222206,-7.023559
xtal_53.cif,./Al13Sc3N16/__initial__/23/xtal_53.cif,12.674041,42.711693
xtal_54.cif,./Al13Sc3N16/23/xtal_54.cif,-52.56922,25.36237
xtal_55.cif,./Al13Sc3N16/23/xtal_55.cif,65.76245,-3.7922127
xtal_56.cif,./Al13Sc3N16/__initial__/23/xtal_56.cif,57.29367,60.092148
xtal_57.cif,./Al13Sc3N16/23/xtal_57.cif,42.859375,-64.698555
xtal_58.cif,./Al13Sc3N16/__initial__/23/xtal_58.cif,72.199905,15.827131
xtal_59.cif,./Al13Sc3N16/__initial__/23/xtal_59.cif,74.74022,-12.123739
xtal_6.cif,./Al13Sc3N16/__initial__/23/xtal_6.cif,-42.96296,59.862457
xtal_60.cif,./Al13Sc3N16/__initial__/23/xtal_60.cif,73.27818,-8.562175
xtal_61.cif,./Al13Sc3N16/23/xtal_61.cif,-3.4895053,91.23054
xtal_62.cif,./Al13Sc3N16/__initial__/23/xtal_62.cif,-6.809726,31.130976
xtal_63.cif,./Al13Sc3N16/__initial__/23/xtal_63.cif,-97.74894,-11.208839
xtal_64.cif,./Al13Sc3N16/__initial__/23/xtal_64.cif,-54.805943,-68.61949
xtal_65.cif,./Al13Sc3N16/__initial__/23/xtal_65.cif,37.597473,-40.296898
xtal_66.cif,./Al13Sc3N16/23/xtal_66.cif,50.374023,-42.663086
xtal_67.cif,./Al13Sc3N16/23/xtal_67.cif,-75.25145,13.689108
xtal_68.cif,./Al13Sc3N16/__initial__/23/xtal_68.cif,-28.589262,90.24485
xtal_69.cif,./Al13Sc3N16/23/xtal_69.cif,-45.88274,1.2459843
xtal_7.cif,./Al13Sc3N16/__initial__/23/xtal_7.cif,-58.85377,54.382286
xtal_70.cif,./Al13Sc3N16/__initial__/23/xtal_70.cif,-18.33531,-34.65922
xtal_71.cif,./Al13Sc3N16/23/xtal_71.cif,-12.622932,-1.0288856
xtal_72.cif,./Al13Sc3N16/23/xtal_72.cif,42.928394,-57.655178
xtal_73.cif,./Al13Sc3N16/__initial__/23/xtal_73.cif,23.334435,-45.836174
xtal_74.cif,./Al13Sc3N16/23/xtal_74.cif,-39.50783,91.68991
xtal_75.cif,./Al13Sc3N16/__initial__/23/xtal_75.cif,25.992327,90.271996
xtal_76.cif,./Al13Sc3N16/__initial__/23/xtal_76.cif,-31.161219,28.574203
xtal_77.cif,./Al13Sc3N16/__initial__/23/xtal_77.cif,63.9247,33.490837
xtal_78.cif,./Al13Sc3N16/23/xtal_78.cif,-35.673782,74.82006
xtal_79.cif,./Al13Sc3N16/__initial__/23/xtal_79.cif,-53.155693,-25.564016
xtal_8.cif,./Al13Sc3N16/__initial__/23/xtal_8.cif,-31.809692,-32.71997
xtal_80.cif,./Al13Sc3N16/23/xtal_80.cif,6.2674704,3.4787717
xtal_81.cif,./Al13Sc3N16/23/xtal_81.cif,-27.013662,44.629623
xtal_82.cif,./Al13Sc3N16/__initial__/23/xtal_82.cif,-28.933002,10.64295
xtal_83.cif,./Al13Sc3N16/23/xtal_83.cif,-31.72648,-24.132835
xtal_84.cif,./Al13Sc3N16/23/xtal_84.cif,-68.38861,-17.88487
xtal_85.cif,./Al13Sc3N16/23/xtal_85.cif,89.042496,-2.7693417
xtal_86.cif,./Al13Sc3N16/23/xtal_86.cif,26.381712,2.4737332
xtal_87.cif,./Al13Sc3N16/__initial__/23/xtal_87.cif,66.40026,70.382675
xtal_88.cif,./Al13Sc3N16/23/xtal_88.cif,89.816154,22.570894
xtal_89.cif,./Al13Sc3N16/__initial__/23/xtal_89.cif,-32.176037,-44.189022
xtal_9.cif,./Al13Sc3N16/__initial__/23/xtal_9.cif,-26.418573,79.23818
xtal_90.cif,./Al13Sc3N16/23/xtal_90.cif,-87.56265,9.832161
xtal_91.cif,./Al13Sc3N16/23/xtal_91.cif,35.416645,37.12162
xtal_92.cif,./Al13Sc3N16/__initial__/23/xtal_92.cif,-66.878845,41.783882
xtal_93.cif,./Al13Sc3N16/23/xtal_93.cif,6.007681,66.020744
xtal_94.cif,./Al13Sc3N16/__initial__/23/xtal_94.cif,-31.105846,82.44815
xtal_95.cif,./Al13Sc3N16/23/xtal_95.cif,52.821003,71.89921
xtal_96.cif,./Al13Sc3N16/__initial__/23/xtal_96.cif,-19.250729,88.16184
xtal_97.cif,./Al13Sc3N16/__initial__/23/xtal_97.cif,-10.047376,-4.316225
xtal_98.cif,./Al13Sc3N16/__initial__/23/xtal_98.cif,34.89166,36.600185
xtal_99.cif,./Al13Sc3N16/__initial__/23/xtal_99.cif,-65.95345,-27.990982
xtal_1.cif,./Al13Sc3N16/25/xtal_1.cif,22.53294,65.97507
xtal_10.cif,./Al13Sc3N16/25/xtal_10.cif,76.46364,-19.090221
xtal_100.cif,./Al13Sc3N16/25/xtal_100.cif,-94.8999,-31.93736
xtal_11.cif,./Al13Sc3N16/25/xtal_11.cif,50.702118,-49.26612
xtal_12.cif,./Al13Sc3N16/25/xtal_12.cif,-8.3501215,82.278435
xtal_13.cif,./Al13Sc3N16/25/xtal_13.cif,87.24516,15.263093
xtal_14.cif,./Al13Sc3N16/25/xtal_14.cif,5.5142264,8.701168
xtal_15.cif,./Al13Sc3N16/__initial__/25/xtal_15.cif,41.328487,-60.296764
xtal_16.cif,./Al13Sc3N16/__initial__/25/xtal_16.cif,-33.877544,-20.476198
xtal_17.cif,./Al13Sc3N16/25/xtal_17.cif,34.8393,-62.92845
xtal_18.cif,./Al13Sc3N16/__initial__/25/xtal_18.cif,39.758633,-42.169106
xtal_19.cif,./Al13Sc3N16/__initial__/25/xtal_19.cif,43.064495,-80.27906
xtal_2.cif,./Al13Sc3N16/__initial__/25/xtal_2.cif,90.153275,30.296558
xtal_20.cif,./Al13Sc3N16/__initial__/25/xtal_20.cif,-29.58917,-68.39995
xtal_21.cif,./Al13Sc3N16/__initial__/25/xtal_21.cif,-74.33227,-58.728123
xtal_22.cif,./Al13Sc3N16/25/xtal_22.cif,-28.385752,-67.890076
xtal_23.cif,./Al13Sc3N16/__initial__/25/xtal_23.cif,65.57166,-34.472256
xtal_24.cif,./Al13Sc3N16/__initial__/25/xtal_24.cif,88.25026,-47.102844
xtal_25.cif,./Al13Sc3N16/__initial__/25/xtal_25.cif,44.845387,-34.018166
xtal_26.cif,./Al13Sc3N16/__initial__/25/xtal_26.cif,92.94019,-36.94504
xtal_27.cif,./Al13Sc3N16/25/xtal_27.cif,85.12128,-4.750397
xtal_28.cif,./Al13Sc3N16/25/xtal_28.cif,24.621065,-59.986046
xtal_29.cif,./Al13Sc3N16/25/xtal_29.cif,31.282349,-54.65732
xtal_3.cif,./Al13Sc3N16/25/xtal_3.cif,66.11542,-50.140816
xtal_30.cif,./Al13Sc3N16/25/xtal_30.cif,-12.375471,-79.60619
xtal_31.cif,./Al13Sc3N16/__initial__/25/xtal_31.cif,94.4111,-32.71961
xtal_32.cif,./Al13Sc3N16/25/xtal_32.cif,-45.963417,-34.6751
xtal_33.cif,./Al13Sc3N16/__initial__/25/xtal_33.cif,9.348819,72.951645
xtal_34.cif,./Al13Sc3N16/25/xtal_34.cif,-25.493418,-55.54689
xtal_35.cif,./Al13Sc3N16/__initial__/25/xtal_35.cif,-72.83973,-22.61506
xtal_36.cif,./Al13Sc3N16/25/xtal_36.cif,24.885902,-73.640724
xtal_37.cif,./Al13Sc3N16/25/xtal_37.cif,53.72261,-60.0572
xtal_38.cif,./Al13Sc3N16/__initial__/25/xtal_38.cif,50.993443,-49.073437
xtal_39.cif,./Al13Sc3N16/25/xtal_39.cif,64.75605,-84.55179
xtal_4.cif,./Al13Sc3N16/__initial__/25/xtal_4.cif,-97.590485,-20.093845
xtal_40.cif,./Al13Sc3N16/__initial__/25/xtal_40.cif,103.39154,-7.7172556
xtal_41.cif,./Al13Sc3N16/__initial__/25/xtal_41.cif,79.04026,-23.11757
xtal_42.cif,./Al13Sc3N16/__initial__/25/xtal_42.cif,70.009346,-89.1387
xtal_43.cif,./Al13Sc3N16/__initial__/25/xtal_43.cif,11.108785,-64.4011
xtal_44.cif,./Al13Sc3N16/25/xtal_44.cif,57.908028,0.96538526
xtal_45.cif,./Al13Sc3N16/__initial__/25/xtal_45.cif,63.384235,-26.540684
xtal_46.cif,./Al13Sc3N16/__initial__/25/xtal_46.cif,9.031418,35.30245
xtal_47.cif,./Al13Sc3N16/__initial__/25/xtal_47.cif,-66.257996,-3.8288865
xtal_48.cif,./Al13Sc3N16/25/xtal_48.cif,57.210403,-22.612389
xtal_49.cif,./Al13Sc3N16/25/xtal_49.cif,33.28558,-77.94406
xtal_5.cif,./Al13Sc3N16/25/xtal_5.cif,-8.883288,-9.638626
xtal_50.cif,./Al13Sc3N16/25/xtal_50.cif,53.370644,-46.722977
xtal_51.cif,./Al13Sc3N16/25/xtal_51.cif,93.37678,-35.26192
xtal_52.cif,./Al13Sc3N16/25/xtal_52.cif,51.628567,-6.889896
xtal_53.cif,./Al13Sc3N16/__initial__/25/xtal_53.cif,17.677631,-58.497375
xtal_54.cif,./Al13Sc3N16/__initial__/25/xtal_54.cif,49.966164,-41.797005
xtal_55.cif,./Al13Sc3N16/25/xtal_55.cif,-78.30445,-17.497496
xtal_56.cif,./Al13Sc3N16/__initial__/25/xtal_56.cif,32.110806,-88.3351
xtal_57.cif,./Al13Sc3N16/__initial__/25/xtal_57.cif,52.425266,-75.463715
xtal_58.cif,./Al13Sc3N16/__initial__/25/xtal_58.cif,-75.77356,19.606699
xtal_59.cif,./Al13Sc3N16/__initial__/25/xtal_59.cif,69.789314,-70.504684
xtal_6.cif,./Al13Sc3N16/__initial__/25/xtal_6.cif,81.63378,-31.352377
xtal_60.cif,./Al13Sc3N16/25/xtal_60.cif,54.183372,-36.44007
xtal_61.cif,./Al13Sc3N16/__initial__/25/xtal_61.cif,-6.2815156,-3.18537
xtal_62.cif,./Al13Sc3N16/25/xtal_62.cif,0.1077129,-51.495373
xtal_63.cif,./Al13Sc3N16/25/xtal_63.cif,23.823856,-37.702103
xtal_64.cif,./Al13Sc3N16/__initial__/25/xtal_64.cif,11.392316,-89.033455
xtal_65.cif,./Al13Sc3N16/25/xtal_65.cif,77.89022,-21.329798
xtal_66.cif,./Al13Sc3N16/__initial__/25/xtal_66.cif,75.56835,-50.18339
xtal_67.cif,./Al13Sc3N16/__initial__/25/xtal_67.cif,65.6099,-37.810493
xtal_68.cif,./Al13Sc3N16/25/xtal_68.cif,64.83207,-72.56719
xtal_69.cif,./Al13Sc3N16/25/xtal_69.cif,-30.91191,-1.1309963
xtal_7.cif,./Al13Sc3N16/25/xtal_7.cif,38.699757,-87.568
xtal_70.cif,./Al13Sc3N16/__initial__/25/xtal_70.cif,51.686733,-50.604454
xtal_71.cif,./Al13Sc3N16/__initial__/25/xtal_71.cif,90.19681,-19.110865
xtal_72.cif,./Al13Sc3N16/25/xtal_72.cif,-25.250116,-55.61188
xtal_73.cif,./Al13Sc3N16/__initial__/25/xtal_73.cif,-63.62982,21.460196
xtal_74.cif,./Al13Sc3N16/25/xtal_74.cif,44.0721,-57.705235
xtal_75.cif,./Al13Sc3N16/25/xtal_75.cif,45.3112,-57.042107
xtal_76.cif,./Al13Sc3N16/25/xtal_76.cif,78.84853,-1.4748999
xtal_77.cif,./Al13Sc3N16/25/xtal_77.cif,15.187563,-56.75213
xtal_78.cif,./Al13Sc3N16/25/xtal_78.cif,84.71116,-1.5347253
xtal_79.cif,./Al13Sc3N16/25/xtal_79.cif,99.57241,1.5132275
xtal_8.cif,./Al13Sc3N16/__initial__/25/xtal_8.cif,74.50854,-4.8111377
xtal_80.cif,./Al13Sc3N16/__initial__/25/xtal_80.cif,-3.6357043,79.09773
xtal_81.cif,./Al13Sc3N16/__initial__/25/xtal_81.cif,15.242062,3.4153287
xtal_82.cif,./Al13Sc3N16/__initial__/25/xtal_82.cif,51.011417,-55.723392
xtal_83.cif,./Al13Sc3N16/25/xtal_83.cif,68.40388,8.958479
xtal_84.cif,./Al13Sc3N16/25/xtal_84.cif,68.25666,3.1695879
xtal_85.cif,./Al13Sc3N16/25/xtal_85.cif,80.759605,5.4748526
xtal_86.cif,./Al13Sc3N16/25/xtal_86.cif,71.56176,33.74307
xtal_87.cif,./Al13Sc3N16/__initial__/25/xtal_87.cif,-46.23794,-11.668355
xtal_88.cif,./Al13Sc3N16/25/xtal_88.cif,45.645226,-47.04925
xtal_89.cif,./Al13Sc3N16/__initial__/25/xtal_89.cif,10.995326,7.2962947
xtal_9.cif,./Al13Sc3N16/25/xtal_9.cif,77.091675,-53.718956
xtal_90.cif,./Al13Sc3N16/25/xtal_90.cif,36.202797,-79.95509
xtal_91.cif,./Al13Sc3N16/__initial__/25/xtal_91.cif,-70.70881,26.383593
xtal_92.cif,./Al13Sc3N16/25/xtal_92.cif,-0.5548286,-74.22019
xtal_93.cif,./Al13Sc3N16/25/xtal_93.cif,-44.858723,30.730438
xtal_94.cif,./Al13Sc3N16/__initial__/25/xtal_94.cif,82.151665,62.992416
xtal_95.cif,./Al13Sc3N16/__initial__/25/xtal_95.cif,0.64313805,-25.436502
xtal_96.cif,./Al13Sc3N16/__initial__/25/xtal_96.cif,-94.23913,-18.611427
xtal_97.cif,./Al13Sc3N16/__initial__/25/xtal_97.cif,92.296646,-26.397657
xtal_98.cif,./Al13Sc3N16/__initial__/25/xtal_98.cif,-68.02089,11.61942
xtal_99.cif,./Al13Sc3N16/25/xtal_99.cif,51.409378,14.461876
xtal_1.cif,./Al13Sc3N16/__initial__/26/xtal_1.cif,63.294106,-0.11866729
xtal_10.cif,./Al13Sc3N16/__initial__/26/xtal_10.cif,17.837925,-74.34734
xtal_100.cif,./Al13Sc3N16/26/xtal_100.cif,49.713535,40.834312
xtal_11.cif,./Al13Sc3N16/26/xtal_11.cif,1.6480044,-12.817134
xtal_12.cif,./Al13Sc3N16/26/xtal_12.cif,50.28885,-0.024582196
xtal_13.cif,./Al13Sc3N16/26/xtal_13.cif,-76.61139,1.7850478
xtal_14.cif,./Al13Sc3N16/__initial__/26/xtal_14.cif,29.68193,3.6940734
xtal_15.cif,./Al13Sc3N16/26/xtal_15.cif,68.02021,-60.945103
xtal_16.cif,./Al13Sc3N16/26/xtal_16.cif,-20.398697,82.119804
xtal_17.cif,./Al13Sc3N16/__initial__/26/xtal_17.cif,-81.87999,4.149509
xtal_18.cif,./Al13Sc3N16/26/xtal_18.cif,80.247375,10.432195
xtal_19.cif,./Al13Sc3N16/26/xtal_19.cif,42.881268,-35.589577
xtal_2.cif,./Al13Sc3N16/__initial__/26/xtal_2.cif,27.932896,12.754922
xtal_20.cif,./Al13Sc3N16/__initial__/26/xtal_20.cif,33.628002,39.76547
xtal_21.cif,./Al13Sc3N16/26/xtal_21.cif,51.22748,-31.517353
xtal_22.cif,./Al13Sc3N16/26/xtal_22.cif,58.114044,1.9257454
xtal_23.cif,./Al13Sc3N16/26/xtal_23.cif,-10.363517,63.898205
xtal_24.cif,./Al13Sc3N16/26/xtal_24.cif,-22.266981,-52.307087
xtal_25.cif,./Al13Sc3N16/26/xtal_25.cif,4.369522,-51.453186
xtal_26.cif,./Al13Sc3N16/__initial__/26/xtal_26.cif,58.759804,-1.5411054
xtal_27.cif,./Al13Sc3N16/__initial__/26/xtal_27.cif,11.154074,-86.08514
xtal_28.cif,./Al13Sc3N16/__initial__/26/xtal_28.cif,29.291485,77.73971
xtal_29.cif,./Al13Sc3N16/26/xtal_29.cif,58.472324,-1.8428586
xtal_3.cif,./Al13Sc3N16/__initial__/26/xtal_3.cif,-53.78459,-60.1565
xtal_30.cif,./Al13Sc3N16/26/xtal_30.cif,78.31237,29.953455
xtal_31.cif,./Al13Sc3N16/26/xtal_31.cif,62.76308,1.8385429
xtal_32.cif,./Al13Sc3N16/__initial__/26/xtal_32.cif,27.756855,84.37425
xtal_33.cif,./Al13Sc3N16/26/xtal_33.cif,-10.034577,-20.290892
xtal_34.cif,./Al13Sc3N16/26/xtal_34.cif,-81.41138,-44.308147
xtal_35.cif,./Al13Sc3N16/__initial__/26/xtal_35.cif,-100.19515,-6.883464
xtal_36.cif,./Al13Sc3N16/__initial__/26/xtal_36.cif,72.67083,49.311687
xtal_37.cif,./Al13Sc3N16/__initial__/26/xtal_37.cif,86.19887,23.952433
xtal_38.cif,./Al13Sc3N16/__initial__/26/xtal_38.cif,66.68068,-44.573277
xtal_39.cif,./Al13Sc3N16/26/xtal_39.cif,97.09046,2.0030525
xtal_4.cif,./Al13Sc3N16/__initial__/26/xtal_4.cif,66.15828,23.65218
xtal_40.cif,./Al13Sc3N16/26/xtal_40.cif,-65.07294,-51.87056
xtal_41.cif,./Al13Sc3N16/__initial__/26/xtal_41.cif,-90.331154,-37.128918
xtal_42.cif,./Al13Sc3N16/26/xtal_42.cif,-39.580994,-53.599667
xtal_43.cif,./Al13Sc3N16/__initial__/26/xtal_43.cif,-62.856007,-68.64442
xtal_44.cif,./Al13Sc3N16/__initial__/26/xtal_44.cif,22.372246,-15.583864
xtal_45.cif,./Al13Sc3N16/26/xtal_45.cif,-77.79891,-51.793056
xtal_46.cif,./Al13Sc3N16/26/xtal_46.cif,19.218723,-91.9258
xtal_47.cif,./Al13Sc3N16/__initial__/26/xtal_47.cif,-20.237316,41.173634
xtal_48.cif,./Al13Sc3N16/26/xtal_48.cif,72.91137,-5.7565575
xtal_49.cif,./Al13Sc3N16/__initial__/26/xtal_49.cif,-86.78629,-42.22071
xtal_5.cif,./Al13Sc3N16/__initial__/26/xtal_5.cif,78.49038,7.450754
xtal_50.cif,./Al13Sc3N16/26/xtal_50.cif,53.24526,-15.866361
xtal_51.cif,./Al13Sc3N16/__initial__/26/xtal_51.cif,54.074562,-5.2720995
xtal_52.cif,./Al13Sc3N16/__initial__/26/xtal_52.cif,36.213173,50.979824
xtal_53.cif,./Al13Sc3N16/26/xtal_53.cif,7.0708094,12.659594
xtal_54.cif,./Al13Sc3N16/__initial__/26/xtal_54.cif,75.68157,38.175163
xtal_55.cif,./Al13Sc3N16/__initial__/26/xtal_55.cif,-106.96299,6.5293612
xtal_56.cif,./Al13Sc3N16/26/xtal_56.cif,85.93756,1.4462587
xtal_57.cif,./Al13Sc3N16/__initial__/26/xtal_57.cif,51.661793,-22.04355
xtal_58.cif,./Al13Sc3N16/__initial__/26/xtal_58.cif,-27.16028,-25.017405
xtal_59.cif,./Al13Sc3N16/__initial__/26/xtal_59.cif,86.47118,-39.527664
xtal_6.cif,./Al13Sc3N16/26/xtal_6.cif,21.57255,67.78565
xtal_60.cif,./Al13Sc3N16/__initial__/26/xtal_60.cif,-68.26365,-53.396664
xtal_61.cif,./Al13Sc3N16/26/xtal_61.cif,-66.97443,-58.394714
xtal_62.cif,./Al13Sc3N16/26/xtal_62.cif,-37.16594,-52.97369
xtal_63.cif,./Al13Sc3N16/26/xtal_63.cif,59.729935,2.8315659
xtal_64.cif,./Al13Sc3N16/__initial__/26/xtal_64.cif,-10.764549,-42.2579
xtal_65.cif,./Al13Sc3N16/__initial__/26/xtal_65.cif,48.56336,-70.91991
xtal_66.cif,./Al13Sc3N16/26/xtal_66.cif,-27.017284,44.858498
xtal_67.cif,./Al13Sc3N16/26/xtal_67.cif,-36.265747,-21.926136
xtal_68.cif,./Al13Sc3N16/26/xtal_68.cif,-15.943955,41.285175
xtal_69.cif,./Al13Sc3N16/__initial__/26/xtal_69.cif,29.15338,-42.93054
xtal_7.cif,./Al13Sc3N16/__initial__/26/xtal_7.cif,-71.37705,-47.873707
xtal_70.cif,./Al13Sc3N16/__initial__/26/xtal_70.cif,47.99578,-82.439026
xtal_71.cif,./Al13Sc3N16/__initial__/26/xtal_71.cif,14.374838,60.863533
xtal_72.cif,./Al13Sc3N16/26/xtal_72.cif,67.21723,-6.4115953
xtal_73.cif,./Al13Sc3N16/__initial__/26/xtal_73.cif,81.22127,11.940531
xtal_74.cif,./Al13Sc3N16/26/xtal_74.cif,74.113686,12.228294
xtal_75.cif,./Al13Sc3N16/__initial__/26/xtal_75.cif,54.51985,-65.6145
xtal_76.cif,./Al13Sc3N16/__initial__/26/xtal_76.cif,-39.891403,22.032932
xtal_77.cif,./Al13Sc3N16/26/xtal_77.cif,39.82397,34.395023
xtal_78.cif,./Al13Sc3N16/__initial__/26/xtal_78.cif,21.513659,2.1782634
xtal_79.cif,./Al13Sc3N16/__initial__/26/xtal_79.cif,14.293677,74.64612
xtal_8.cif,./Al13Sc3N16/__initial__/26/xtal_8.cif,58.21846,-10.296338
xtal_80.cif,./Al13Sc3N16/__initial__/26/xtal_80.cif,-76.537796,-23.842613
xtal_81.cif,./Al13Sc3N16/26/xtal_81.cif,50.607788,-44.34711
xtal_82.cif,./Al13Sc3N16/__initial__/26/xtal_82.cif,-73.261925,-56.81967
xtal_83.cif,./Al13Sc3N16/__initial__/26/xtal_83.cif,2.7496097,-20.636635
xtal_84.cif,./Al13Sc3N16/__initial__/26/xtal_84.cif,-19.02344,-50.96586
xtal_85.cif,./Al13Sc3N16/26/xtal_85.cif,19.324919,-64.82002
xtal_86.cif,./Al13Sc3N16/26/xtal_86.cif,74.81427,10.659614
xtal_87.cif,./Al13Sc3N16/26/xtal_87.cif,-35.898346,-22.879951
xtal_88.cif,./Al13Sc3N16/26/xtal_88.cif,61.449593,-14.194668
xtal_89.cif,./Al13Sc3N16/__initial__/26/xtal_89.cif,58.596363,-15.781074
xtal_9.cif,./Al13Sc3N16/__initial__/26/xtal_9.cif,-53.613155,47.07214
xtal_90.cif,./Al13Sc3N16/__initial__/26/xtal_90.cif,12.177158,-60.585712
xtal_91.cif,./Al13Sc3N16/26/xtal_91.cif,-87.92027,-2.1466973
xtal_92.cif,./Al13Sc3N16/26/xtal_92.cif,52.6301,-25.689245
xtal_93.cif,./Al13Sc3N16/26/xtal_93.cif,88.645905,27.639376
xtal_94.cif,./Al13Sc3N16/26/xtal_94.cif,-14.660313,-77.0641
xtal_95.cif,./Al13Sc3N16/26/xtal_95.cif,51.31547,3.4762046
xtal_96.cif,./Al13Sc3N16/26/xtal_96.cif,1.1912049,57.480366
xtal_97.cif,./Al13Sc3N16/__initial__/26/xtal_97.cif,61.03414,-31.921976
xtal_98.cif,./Al13Sc3N16/26/xtal_98.cif,57.966557,29.175823
xtal_99.cif,./Al13Sc3N16/26/xtal_99.cif,-54.02829,-34.486404
xtal_1.cif,./Al13Sc3N16/__initial__/27/xtal_1.cif,-80.7193,-49.37093
xtal_10.cif,./Al13Sc3N16/__initial__/27/xtal_10.cif,90.18322,-7.362692
xtal_100.cif,./Al13Sc3N16/27/xtal_100.cif,40.07242,-28.687134
xtal_11.cif,./Al13Sc3N16/__initial__/27/xtal_11.cif,3.0926237,-29.572515
xtal_12.cif,./Al13Sc3N16/__initial__/27/xtal_12.cif,40.278755,-81.575195
xtal_13.cif,./Al13Sc3N16/__initial__/27/xtal_13.cif,-70.23971,9.325367
xtal_14.cif,./Al13Sc3N16/__initial__/27/xtal_14.cif,-51.32126,-58.57459
xtal_15.cif,./Al13Sc3N16/__initial__/27/xtal_15.cif,90.76933,27.580881
xtal_16.cif,./Al13Sc3N16/__initial__/27/xtal_16.cif,-64.92381,-38.013756
xtal_17.cif,./Al13Sc3N16/__initial__/27/xtal_17.cif,-59.590137,-49.798805
xtal_18.cif,./Al13Sc3N16/__initial__/27/xtal_18.cif,-59.607845,56.730503
xtal_19.cif,./Al13Sc3N16/27/xtal_19.cif,-78.452156,-52.011322
xtal_2.cif,./Al13Sc3N16/__initial__/27/xtal_2.cif,63.44239,-3.9443038
xtal_20.cif,./Al13Sc3N16/27/xtal_20.cif,74.0005,9.520489
xtal_21.cif,./Al13Sc3N16/27/xtal_21.cif,14.182187,-31.554457
xtal_22.cif,./Al13Sc3N16/27/xtal_22.cif,-6.7669477,51.055206
xtal_23.cif,./Al13Sc3N16/27/xtal_23.cif,-66.18006,43.27779
xtal_24.cif,./Al13Sc3N16/27/xtal_24.cif,18.789415,28.427002
xtal_25.cif,./Al13Sc3N16/__initial__/27/xtal_25.cif,18.964106,-74.0652
